"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"9403","Starstuff","2317","28.9","1459","1460","10.5","14.5","3.9","0.06","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"9523","Archers","2318","28.8","1459","1460","8.8","12.9","7.2","0.01","-0.23","-0.34","N/A","N/A","N/A","6-6-0","0.500"
"9789","Platinum Ringleaders","2319","28.8","1459","1460","9.2","11.3","8.3","0.11","-0.24","-0.34","N/A","N/A","N/A","8-18-0","0.308"
"10077","The H.E.I.S.T.","2320","28.8","1459","1459","7.4","15.2","6.2","-0.13","-0.18","-0.34","N/A","N/A","N/A","18-24-0","0.429"
"10208","Mayhem Manufacturing","2321","28.8","1459","1459","7.3","8.2","13.2","0.11","-0.24","-0.26","N/A","N/A","N/A","13-15-0","0.464"
"714","Panthera","2322","28.8","1459","1459","5.5","12.2","11.1","0.18","-0.24","-0.34","N/A","N/A","N/A","12-14-0","0.462"
"6874","Mediterra","2323","28.8","1459","1459","4.8","16.6","7.4","0.11","-0.23","-0.34","N/A","N/A","N/A","9-4-0","0.692"
"9079","Mechanic  storm","2324","28.8","1459","1459","3.6","15.1","10.1","0.09","-0.24","-0.34","N/A","N/A","N/A","10-21-0","0.323"
"6059","System Overload Robotics","2325","28.8","1459","1459","7.2","18.9","2.7","0.1","-0.09","-0.34","N/A","N/A","N/A","15-14-0","0.517"
"1209","RoboHornets","2326","28.7","1459","1459","7.1","18.8","2.9","0.28","-0.25","-0.34","N/A","N/A","N/A","13-23-0","0.361"
"3596","Rocket Robotics","2327","28.7","1459","1459","4.9","15.1","8.8","0.11","-0.24","-0.34","N/A","N/A","N/A","12-19-0","0.387"
"4401","CETMOV - Peñoles","2328","28.7","1459","1459","7.5","16.2","5","0.13","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"3880","Tiki Techs","2329","28.7","1459","1459","8.5","10.8","9.5","-0.25","-0.32","-0.34","2026dal","Daly Division","8","12-20-0","0.375"
"1350","The Rambots","2330","28.7","1459","1459","9.1","12.1","7.5","-0.02","-0.23","-0.34","N/A","N/A","N/A","13-25-0","0.342"
"3721","Charger Robotics","2331","28.7","1459","1459","7.7","11.5","9.5","0.03","-0.23","-0.34","N/A","N/A","N/A","7-8-0","0.467"
"10527","5-Star","2332","28.7","1459","1459","7","14.9","6.8","0.18","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"3070","Team Pronto 3070","2333","28.7","1459","1459","7.4","17.9","3.4","0.08","-0.24","-0.34","N/A","N/A","N/A","14-16-0","0.467"
"5514","MavBots","2334","28.6","1458","1459","8.4","13.5","6.7","0.02","-0.18","-0.34","N/A","N/A","N/A","15-12-0","0.556"
"9475","Mon Valley Mammoths","2335","28.6","1458","1459","5.2","13.6","9.8","0.06","-0.23","-0.34","N/A","N/A","N/A","3-5-0","0.375"
"3773","Arrowhead Robotics","2336","28.5","1458","1459","4.3","12.8","11.4","0.21","-0.24","-0.34","N/A","N/A","N/A","13-16-0","0.448"
"8757","GeodeBots","2337","28.5","1458","1459","8","14.8","5.8","-0.16","-0.24","-0.34","N/A","N/A","N/A","21-19-0","0.525"
"7245","LionBot Robotics","2338","28.5","1458","1459","5.1","17.8","5.6","0.03","-0.08","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"11458","Mechcats","2339","28.5","1458","1459","6.1","12","10.4","0.18","-0.24","-0.34","N/A","N/A","N/A","12-14-0","0.462"
"2797","Knight & Nerdy","2340","28.5","1458","1459","2.3","20.1","6.1","0.1","-0.17","-0.34","N/A","N/A","N/A","7-10-0","0.412"
"9457","Robot X","2341","28.5","1458","1459","7.8","13.4","7.2","0","-0.23","-0.34","N/A","N/A","N/A","7-8-0","0.467"
"3164","Stealth Tigers","2342","28.5","1458","1459","6.9","14.4","7.1","0.12","-0.24","-0.34","N/A","N/A","N/A","8-12-0","0.400"
"10614","AEA Robolution","2343","28.5","1458","1459","8.2","13.2","7.1","0.07","-0.24","-0.34","N/A","N/A","N/A","13-16-0","0.448"
"10287","Kingdom Prep RC","2344","28.4","1458","1458","5.5","15.5","7.4","0.17","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"1647","Iron Devils","2345","28.4","1458","1458","8.7","14.3","5.4","0.09","-0.24","-0.34","N/A","N/A","N/A","15-12-0","0.556"
"9787","Fathom Robotics","2346","28.4","1458","1458","8.6","13.1","6.7","0.05","-0.23","-0.34","N/A","N/A","N/A","7-6-0","0.538"
"10989","Blast Robotics","2347","28.4","1458","1458","6.9","15.4","6.1","0.01","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"10704","Storm Surge","2348","28.4","1458","1458","4.7","17.1","6.6","0.13","-0.24","-0.34","N/A","N/A","N/A","11-17-0","0.393"
"8060","Command B","2349","28.4","1458","1458","7.2","11.7","9.5","0.06","-0.18","-0.34","N/A","N/A","N/A","6-17-0","0.261"
"8802","Milwaukee United","2350","28.3","1458","1458","7.6","12.6","8.2","0.07","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"11490","The Southwest Sparks","2351","28.3","1458","1458","8.4","13","7","0.01","-0.24","-0.34","N/A","N/A","N/A","14-12-0","0.538"
"8015","The Cheetahs","2352","28.3","1457","1458","5.5","18.8","4","0.06","-0.23","-0.34","N/A","N/A","N/A","4-3-0","0.571"
"8422","Husky Howlers","2353","28.3","1457","1458","7.1","12","9.2","0.1","-0.23","-0.34","N/A","N/A","N/A","11-11-0","0.500"
"4314","Springfield Urban League Ab...","2354","28.3","1457","1458","10.9","9.4","8","0.19","-0.23","-0.34","N/A","N/A","N/A","7-5-0","0.583"
"7165","Perkins Pirates","2355","28.3","1457","1458","6.7","9.6","12","0.13","-0.23","-0.34","N/A","N/A","N/A","7-7-0","0.500"
"7808","Kalkaska Dragoneers","2356","28.2","1457","1458","5.2","13","10","0.19","-0.24","-0.34","N/A","N/A","N/A","11-13-1","0.460"
"5167","Vi-Bots","2357","28.2","1457","1458","6.9","12.7","8.6","0.04","-0.24","-0.34","N/A","N/A","N/A","9-19-0","0.321"
"10252","Mecha Lions","2358","28.2","1457","1458","3.8","16.6","7.9","0.14","-0.08","-0.34","N/A","N/A","N/A","11-18-0","0.379"
"10312","ByteForce","2359","28.2","1457","1458","5.6","18.1","4.6","0.04","-0.24","-0.34","N/A","N/A","N/A","11-17-0","0.393"
"10162","Viking Robotics","2360","28.2","1457","1458","11.6","9.6","7","-0.14","-0.29","-0.34","2026arc","Archimedes Division","8","10-14-0","0.417"
"4238","Resistance Robotics","2361","28.2","1457","1458","5","16.2","7","0.11","-0.23","-0.34","N/A","N/A","N/A","3-6-0","0.333"
"9502","Idigna","2362","28.2","1457","1458","9.1","13.9","5.1","0.09","-0.23","-0.34","N/A","N/A","N/A","7-7-0","0.500"
"3147","Munster Horsepower","2363","28.2","1457","1458","8.7","15.2","4.2","0.14","-0.24","-0.34","N/A","N/A","N/A","12-17-0","0.414"
"9559","EagleTron","2364","28.2","1457","1458","8.8","9.9","9.4","-0.1","-0.18","-0.34","N/A","N/A","N/A","19-24-0","0.442"
"11211","Apex Dimension","2365","28.1","1457","1458","5.8","12.3","10.1","0.18","-0.24","-0.34","N/A","N/A","N/A","10-14-0","0.417"
"97","Bionic Beef","2366","28.1","1457","1458","6.7","17.5","4","0.13","-0.25","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"7850","Bio-Bots","2367","28.1","1457","1458","7.6","11.7","8.8","0.19","-0.23","-0.34","N/A","N/A","N/A","11-9-0","0.550"
"7742","Cosmos Robot Works","2368","28.1","1457","1458","4.9","16.5","6.7","0.09","-0.24","-0.34","N/A","N/A","N/A","13-13-0","0.500"
"2212","The Spikes","2369","28.1","1457","1457","6.1","15","7","0.08","-0.22","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"10244","WOLFS ROBOTICS","2370","28.1","1457","1457","7.1","11.1","9.9","0.13","-0.24","-0.34","N/A","N/A","N/A","9-16-0","0.360"
"7530","Raiders of the Lost Spark","2371","28","1457","1457","14.3","6.4","7.4","0.01","-0.23","-0.34","N/A","N/A","N/A","13-15-0","0.464"
"9443","Aluminum Panthers","2372","28","1457","1457","7.5","13.6","7","0.19","-0.24","-0.34","N/A","N/A","N/A","9-16-0","0.360"
"9638","Tigers, Bro!","2373","28","1457","1457","8","13.5","6.5","-0.01","-0.18","-0.34","N/A","N/A","N/A","7-19-0","0.269"
"10167","Jeunes Sans Frontières","2374","28","1457","1457","7.8","14.4","5.8","0.04","-0.12","-0.34","N/A","N/A","N/A","11-27-0","0.289"
"3723","TEKnights","2375","28","1457","1457","6.7","16.8","4.6","0.05","-0.23","-0.34","N/A","N/A","N/A","5-3-0","0.625"
"10142","ANDROMEDA","2376","28","1457","1457","3.5","14.5","10","0.09","-0.23","-0.34","N/A","N/A","N/A","5-7-0","0.417"
"9416","International Θperatives of...","2377","28","1457","1457","9.3","12.6","6.1","-0.12","-0.2","-0.34","N/A","N/A","N/A","15-28-0","0.349"
"10019","SESI SENAI MINERSKILLS","2378","28","1457","1457","4.8","18.9","4.2","0.06","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"10336","BHA Tigers","2379","27.9","1456","1457","9.8","15.4","2.8","0.1","-0.24","-0.34","N/A","N/A","N/A","6-6-0","0.500"
"314","The Megatron Oracles","2380","27.9","1456","1457","11.4","10.4","6.2","0.01","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"11149","Blue Lightning","2381","27.9","1456","1457","6.3","12.2","9.5","0.19","-0.23","-0.34","N/A","N/A","N/A","4-8-0","0.333"
"3865","Riley WildBots","2382","27.9","1456","1457","4","13.4","10.5","0.06","-0.24","-0.34","N/A","N/A","N/A","10-14-0","0.417"
"3881","WHEA Sharkbots","2383","27.9","1456","1457","8.4","10.9","8.5","0.06","-0.23","-0.34","N/A","N/A","N/A","7-7-0","0.500"
"8023","Argonauts","2384","27.9","1456","1457","5.8","11.4","10.6","0.11","-0.24","-0.34","N/A","N/A","N/A","11-17-0","0.393"
"1474","Titans","2385","27.8","1456","1457","4.8","16.5","6.5","0.18","-0.24","-0.34","N/A","N/A","N/A","5-19-0","0.208"
"2531","RoboHawks","2386","27.8","1456","1457","1","19.9","6.9","-0.01","-0.23","-0.34","N/A","N/A","N/A","6-14-0","0.300"
"11466","Mega-CAPs","2387","27.8","1456","1457","7.1","14.9","5.9","0.05","-0.24","-0.34","N/A","N/A","N/A","12-12-0","0.500"
"6399","Tinspiratio","2388","27.8","1456","1457","-0.6","13.6","14.8","0.1","-0.24","-0.34","N/A","N/A","N/A","10-11-0","0.476"
"11277","ARC","2389","27.8","1456","1457","10.3","8.4","9.1","-0.16","-0.19","-0.28","N/A","N/A","N/A","15-26-0","0.366"
"5935","Tech Tigers","2390","27.8","1456","1457","4","17.1","6.7","0.17","-0.23","-0.34","N/A","N/A","N/A","3-5-0","0.375"
"8803","MechaMarines","2391","27.8","1456","1457","9.1","15.6","3.1","0.17","-0.23","-0.34","N/A","N/A","N/A","6-8-0","0.429"
"5996","R.U.R.","2392","27.7","1456","1457","7.7","11.5","8.6","0.14","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"5932","Prepa Tecmilenio - Quetzales","2393","27.7","1456","1457","8.5","10.1","9.1","0.06","-0.23","-0.34","N/A","N/A","N/A","8-7-0","0.533"
"8567","Team Ultraviolet","2394","27.7","1456","1457","3.2","16.7","7.8","-0.01","-0.16","-0.34","N/A","N/A","N/A","20-19-0","0.513"
"9425","Intra Milwaukee","2395","27.7","1456","1457","7.5","11","9.2","0.08","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"9603","MTECH","2396","27.7","1456","1457","4.7","16.2","6.7","0.19","-0.23","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"3936","RoboBlitz 3936","2397","27.7","1456","1456","8.4","14.8","4.6","0.13","-0.23","-0.34","N/A","N/A","N/A","4-8-0","0.333"
"9604","TUIUTECH","2398","27.7","1456","1456","7.5","15.4","4.8","0.18","-0.23","-0.34","N/A","N/A","N/A","8-6-0","0.571"
"2221","FHS Robodawgs","2399","27.7","1456","1456","4.4","13.4","9.8","0.18","-0.24","-0.34","N/A","N/A","N/A","7-10-0","0.412"
"6455","The Coded Collective","2400","27.7","1456","1456","7.6","16.3","3.8","0.08","-0.23","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"8818","The Foe - Foe Engineering G...","2401","27.7","1456","1456","3.8","12.6","11.3","-0.16","-0.14","-0.23","N/A","N/A","N/A","16-29-0","0.356"
"4501","Humans","2402","27.7","1456","1456","6.7","13.4","7.6","0.07","-0.24","-0.34","N/A","N/A","N/A","9-15-1","0.380"
"10211","Cyber Colts","2403","27.7","1456","1456","5.8","12.5","9.4","-0.04","-0.23","-0.34","N/A","N/A","N/A","6-7-0","0.462"
"10686","Northfield Nightbots","2404","27.7","1456","1456","2","16.6","9","-0.1","-0.12","-0.34","N/A","N/A","N/A","3-8-0","0.273"
"9739","Firefly","2405","27.7","1456","1456","6","14.8","6.9","0.08","-0.22","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"6483","Prepa Tecmilenio - CHARGER","2406","27.6","1456","1456","7.3","14.9","5.4","-0.03","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"4750","Bert","2407","27.6","1456","1456","9.1","11.4","7.1","0.05","-0.24","-0.34","N/A","N/A","N/A","12-18-0","0.400"
"3759","SMARTBOTS","2408","27.6","1456","1456","10.1","12.7","4.8","0.11","-0.24","-0.34","N/A","N/A","N/A","10-17-0","0.370"
"1011","CRUSH","2409","27.6","1455","1456","8.7","13.1","5.8","-0.06","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"8896","Wolf Tech Robotics","2410","27.6","1455","1456","14.2","8.3","5.1","-0.28","-0.12","-0.34","N/A","N/A","N/A","18-28-0","0.391"
"10518","D.A.D.S","2411","27.6","1455","1456","4.1","14.7","8.8","-0.16","-0.25","-0.34","N/A","N/A","N/A","19-23-0","0.452"
"10339","BrainShift","2412","27.5","1455","1456","6","12","9.6","0","-0.19","-0.34","N/A","N/A","N/A","19-23-0","0.452"
"11025","Garage Gang","2413","27.5","1455","1456","8","9.6","9.9","0.1","-0.24","-0.34","N/A","N/A","N/A","9-13-0","0.409"
"6508","Hastings Heroes","2414","27.5","1455","1456","0.9","17.6","9","0.05","-0.23","-0.34","N/A","N/A","N/A","7-7-0","0.500"
"1803","Vikings","2415","27.5","1455","1456","7.5","14.6","5.4","0.1","-0.23","-0.34","N/A","N/A","N/A","5-4-0","0.556"
"9239","Panthers robotics","2416","27.5","1455","1456","9.4","14.3","3.9","0.08","-0.18","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"9494","Hanabi","2417","27.5","1455","1456","7.6","13.4","6.5","0.07","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"698","Hamilton Microbots","2418","27.4","1455","1456","4.6","17.5","5.4","0.12","-0.23","-0.34","N/A","N/A","N/A","4-5-0","0.444"
"11337","Mystery Machines","2419","27.3","1455","1456","7.8","12.2","7.4","0.1","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"432","The Final Countdown","2420","27.3","1455","1456","8.8","12.4","6.1","0.13","-0.24","-0.34","N/A","N/A","N/A","9-9-0","0.500"
"2152","S*M*A*S*H","2421","27.3","1455","1456","4.2","14.8","8.3","0.09","-0.23","-0.34","N/A","N/A","N/A","6-12-0","0.333"
"8290","Jaegers60 - Peñoles","2422","27.3","1455","1456","7.7","13.9","5.7","0.07","-0.23","-0.34","N/A","N/A","N/A","7-10-0","0.412"
"5900","The Fighting Mongooses","2423","27.3","1455","1455","11.3","4.4","11.5","-0.17","-0.2","-0.34","N/A","N/A","N/A","24-23-0","0.511"
"8057","All Wired Up","2424","27.3","1455","1455","5","16.3","6","0.06","-0.23","-0.34","N/A","N/A","N/A","4-4-0","0.500"
"1522","DOTM - Defenders of the Mul...","2425","27.3","1455","1455","4.9","14.9","7.5","0.01","-0.24","-0.34","N/A","N/A","N/A","8-19-0","0.296"
"7248","Tactical Hams","2426","27.3","1455","1455","10.9","10.6","5.8","0.18","-0.24","-0.34","N/A","N/A","N/A","10-16-0","0.385"
"4861","Beastbots","2427","27.2","1454","1455","4.5","15.8","7","0","-0.23","-0.34","N/A","N/A","N/A","14-16-0","0.467"
"9660","Delgado Community College D...","2428","27.2","1454","1455","7.2","12.7","7.3","0.02","-0.12","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"1626","Falcon Robotics","2429","27.2","1454","1455","6.8","11","9.4","0.09","-0.24","-0.34","N/A","N/A","N/A","11-19-0","0.367"
"1716","Redbird Robotics","2430","27.2","1454","1455","6.3","12.4","8.5","0.11","-0.24","-0.34","N/A","N/A","N/A","9-16-0","0.360"
"4015","Jags","2431","27.2","1454","1455","9.2","13.9","4.1","0.06","-0.17","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"6556","Spartan Robotics 6556","2432","27.2","1454","1455","6.9","12.9","7.4","0.09","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"7428","Gigawatts","2433","27.2","1454","1455","6.3","12.5","8.4","0.04","-0.19","-0.34","N/A","N/A","N/A","7-17-1","0.300"
"9593","Rhinos","2434","27.2","1454","1455","6","15.8","5.3","0.18","-0.24","-0.34","N/A","N/A","N/A","9-11-0","0.450"
"3627","The Jungle Robotics","2435","27.2","1454","1455","6.1","12.7","8.4","0.06","-0.23","-0.34","N/A","N/A","N/A","7-11-0","0.389"
"1811","FRESH","2436","27.2","1454","1455","5.9","15.1","6.2","-0.03","-0.18","-0.34","N/A","N/A","N/A","20-26-0","0.435"
"3336","Zimanators","2437","27.2","1454","1455","8","9.3","9.8","-0.16","-0.18","-0.34","N/A","N/A","N/A","20-23-1","0.466"
"5125","Hawks on the Horizon","2438","27.1","1454","1455","4.3","19.2","3.7","0.21","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"11353","Visionary Sparks","2439","27.1","1454","1455","9.9","9.1","8.1","-0.14","-0.18","-0.34","N/A","N/A","N/A","23-22-1","0.511"
"3636","Generals","2440","27.1","1454","1455","8.5","12.6","6","0.19","-0.24","-0.34","N/A","N/A","N/A","11-19-0","0.367"
"6590","SaviTech","2441","27.1","1454","1455","3.7","14.7","8.8","0.16","-0.23","-0.34","N/A","N/A","N/A","4-4-0","0.500"
"10225","Prepa Tecmilenio - PYROX","2442","27.1","1454","1455","8.6","11.7","6.8","0.23","-0.24","-0.34","N/A","N/A","N/A","7-13-0","0.350"
"7895","Trobots","2443","27.1","1454","1455","3.8","14.6","8.7","0.02","-0.18","-0.34","N/A","N/A","N/A","6-16-0","0.273"
"9056","CyberHuskies 9056","2444","27.1","1454","1455","7.3","17.9","1.9","0.12","-0.13","-0.34","N/A","N/A","N/A","12-12-0","0.500"
"9204","Aluminum Armada","2445","27.1","1454","1455","7.7","13.4","6","0.11","-0.24","-0.34","N/A","N/A","N/A","12-14-0","0.462"
"7235","Red Lake Ogichidaag","2446","27","1454","1455","5.7","13.6","7.7","0.15","-0.23","-0.34","N/A","N/A","N/A","8-10-0","0.444"
"2712","Power Surge 4-H Robotics","2447","27","1454","1455","5.6","14.1","7.3","0.12","-0.24","-0.34","N/A","N/A","N/A","7-17-0","0.292"
"751","barn2robotics","2448","27","1454","1455","6.2","8.3","12.4","0.12","-0.17","-0.34","N/A","N/A","N/A","15-18-1","0.456"
"5090","TorqueNados","2449","27","1454","1455","7.9","9.6","9.5","0.1","-0.24","-0.34","N/A","N/A","N/A","15-14-0","0.517"
"5071","Charger Robotics","2450","27","1454","1455","12.3","10.9","3.8","0.19","-0.24","-0.34","N/A","N/A","N/A","6-11-0","0.353"
"5074","RoboMustangs","2451","26.9","1454","1454","5.8","8.4","12.7","0.15","-0.24","-0.34","N/A","N/A","N/A","11-18-2","0.387"
"8791","Mighty Patriots","2452","26.9","1453","1454","4.5","14.6","7.8","0.04","-0.23","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"11200","Panther Prime","2453","26.9","1453","1454","5.4","12.9","8.6","-0.08","-0.2","-0.34","N/A","N/A","N/A","21-26-0","0.447"
"11462","Morenci Miswired","2454","26.9","1453","1454","8.7","13.4","4.8","0.1","-0.24","-0.34","N/A","N/A","N/A","12-14-0","0.462"
"5603","The WarriorBots","2455","26.9","1453","1454","9.8","13.1","3.9","0.05","-0.23","-0.34","N/A","N/A","N/A","15-18-0","0.455"
"5727","Omegabytes","2456","26.8","1453","1454","5.2","13.6","8","-0.05","-0.23","-0.34","N/A","N/A","N/A","14-16-0","0.467"
"1661","Griffitrons","2457","26.8","1453","1454","7.8","9.7","9.3","0.1","-0.24","-0.34","N/A","N/A","N/A","11-16-0","0.407"
"8750","Tarpontron1cs","2458","26.8","1453","1454","10.5","11.7","4.7","0.15","-0.24","-0.34","N/A","N/A","N/A","11-15-0","0.423"
"5263","Robo-Bucs","2459","26.8","1453","1454","5.2","18.4","3.2","0.13","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"5275","T.I.M.E.-Bots","2460","26.8","1453","1454","12","11.8","3","0.05","-0.23","-0.34","N/A","N/A","N/A","9-10-1","0.475"
"4060","Bearcat Robotics","2461","26.7","1453","1454","6.2","13","7.6","0.22","-0.24","-0.34","N/A","N/A","N/A","12-16-1","0.431"
"9264","HUNTERS ROBOTICS","2462","26.7","1453","1454","5","16.4","5.4","0.04","-0.12","-0.34","N/A","N/A","N/A","6-5-0","0.545"
"6527","RamShock","2463","26.7","1453","1454","6.6","9.4","10.7","0.11","-0.23","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"2359","RoboLobos","2464","26.7","1453","1454","8.4","9.8","8.5","0.23","-0.24","-0.34","N/A","N/A","N/A","16-9-0","0.640"
"5119","Team STEAM","2465","26.7","1453","1454","5.2","13.1","8.4","0.09","-0.23","-0.34","N/A","N/A","N/A","6-8-0","0.429"
"11104","Phoenix Phanatics","2466","26.7","1453","1454","7.5","13.4","5.7","0.12","-0.24","-0.34","N/A","N/A","N/A","13-15-0","0.464"
"4723","Prepa Tecmilenio - EARTH - ...","2467","26.7","1453","1454","3.2","16.4","7","0.05","-0.23","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"9280","PrepaTec - High Altitude Ro...","2468","26.7","1453","1454","11.8","12.5","2.4","0.2","-0.24","-0.34","N/A","N/A","N/A","10-16-0","0.385"
"4299","BCS RoboSharks","2469","26.7","1453","1454","8.4","10.2","8","-0.01","-0.13","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"10616","Iron Eagle Robotics","2470","26.7","1453","1454","6.6","11.8","8.3","0.21","-0.23","-0.34","N/A","N/A","N/A","6-4-0","0.600"
"5992","Pirates","2471","26.6","1453","1454","3.5","13.3","9.8","-0.01","-0.13","-0.34","N/A","N/A","N/A","10-19-0","0.345"
"5443","Les PATenteux","2472","26.6","1453","1454","8.7","10.5","7.4","0.19","-0.23","-0.34","N/A","N/A","N/A","5-6-0","0.455"
"8531","TermiKnightors","2473","26.6","1453","1454","8.8","12.5","5.3","0.21","-0.24","-0.34","N/A","N/A","N/A","9-18-2","0.345"
"9152","Rat Fight","2474","26.6","1453","1454","6.9","12.2","7.6","0.11","-0.24","-0.34","N/A","N/A","N/A","10-10-0","0.500"
"11201","MangTech","2475","26.6","1453","1454","7.4","11.6","7.6","0.07","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"5293","Metal Crusaders","2476","26.6","1452","1453","7.1","15.4","4","0.09","-0.24","-0.34","N/A","N/A","N/A","9-19-2","0.333"
"11436","CougarBots","2477","26.6","1452","1453","5.6","13","8","0.05","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"4390","ATA Coregears","2478","26.5","1452","1453","8","14.5","4.1","0.27","-0.23","-0.34","N/A","N/A","N/A","7-7-0","0.500"
